Tila;Epoch-aika;Päivä;Kuukausi;Vuosi;Tunti;Minuutti;Määrä
1478;1570060440;03;10;2019;02;54;0
1478;1570061400;03;10;2019;03;10;0
1478;1570062360;03;10;2019;03;26;0
1478;1570063320;03;10;2019;03;42;0
1478;1570064280;03;10;2019;03;58;0
1478;1570065240;03;10;2019;04;14;0
1478;1570066200;03;10;2019;04;30;0
1478;1570067160;03;10;2019;04;46;0
1478;1570068120;03;10;2019;05;02;0
1478;1570069080;03;10;2019;05;18;0
1478;1570070040;03;10;2019;05;34;0
1478;1570071000;03;10;2019;05;50;0
1478;1570071960;03;10;2019;06;06;0
1478;1570072920;03;10;2019;06;22;0
1478;1570073880;03;10;2019;06;38;0
1478;1570074840;03;10;2019;06;54;0
1478;1570075800;03;10;2019;07;10;0
1478;1570076760;03;10;2019;07;26;0
1478;1570077720;03;10;2019;07;42;0
1478;1570078680;03;10;2019;07;58;0
1478;1570079640;03;10;2019;08;14;15
1478;1570080600;03;10;2019;08;30;16
1478;1570081560;03;10;2019;08;46;17
1478;1570082520;03;10;2019;09;02;19
1478;1570083480;03;10;2019;09;18;18
1478;1570084440;03;10;2019;09;34;11
1478;1570085400;03;10;2019;09;50;16
1478;1570086360;03;10;2019;10;06;18
1478;1570087320;03;10;2019;10;22;18
1478;1570088280;03;10;2019;10;38;16
1478;1570089240;03;10;2019;10;54;16
1478;1570090200;03;10;2019;11;10;18
1478;1570091160;03;10;2019;11;26;18
1478;1570092120;03;10;2019;11;42;4
1478;1570093080;03;10;2019;11;58;12
1478;1570094040;03;10;2019;12;14;14
1478;1570095000;03;10;2019;12;30;16
1478;1570095960;03;10;2019;12;46;18
1478;1570096920;03;10;2019;13;02;16
1478;1570097880;03;10;2019;13;18;16
1478;1570098840;03;10;2019;13;34;14
1478;1570099800;03;10;2019;13;50;17
1478;1570100760;03;10;2019;14;06;16
1478;1570101720;03;10;2019;14;22;18
1478;1570102680;03;10;2019;14;38;18
1478;1570103640;03;10;2019;14;54;16
1478;1570104600;03;10;2019;15;10;18
1478;1570105560;03;10;2019;15;26;18
1478;1570106520;03;10;2019;15;42;14
1478;1570107480;03;10;2019;15;58;2
1478;1570108440;03;10;2019;16;14;6
1478;1570109400;03;10;2019;16;30;5
1478;1570110360;03;10;2019;16;46;6
1478;1570111320;03;10;2019;17;02;8
1478;1570112280;03;10;2019;17;18;7
1478;1570113240;03;10;2019;17;34;1
1478;1570114200;03;10;2019;17;50;1
1478;1570115160;03;10;2019;18;06;1
1478;1570116120;03;10;2019;18;22;0
1478;1570117080;03;10;2019;18;38;0
1478;1570118040;03;10;2019;18;54;0
1478;1570119000;03;10;2019;19;10;0
1478;1570119960;03;10;2019;19;26;0
1478;1570120920;03;10;2019;19;42;0
1478;1570121880;03;10;2019;19;58;0
1478;1570122840;03;10;2019;20;14;0
1478;1570123800;03;10;2019;20;30;0
1478;1570124760;03;10;2019;20;46;0
1478;1570125720;03;10;2019;21;02;0
1478;1570126680;03;10;2019;21;18;0
1478;1570127640;03;10;2019;21;34;0
1478;1570128600;03;10;2019;21;50;0
1478;1570129560;03;10;2019;22;06;0
1478;1570130520;03;10;2019;22;22;0
1478;1570131480;03;10;2019;22;38;0
1478;1570132440;03;10;2019;22;54;0
1478;1570133400;03;10;2019;23;10;0
1478;1570134360;03;10;2019;23;26;0
1478;1570135320;03;10;2019;23;42;0
1478;1570136280;03;10;2019;23;58;0
1478;1570137240;04;10;2019;00;14;0
1478;1570138200;04;10;2019;00;30;0
1478;1570139160;04;10;2019;00;46;0
1478;1570140120;04;10;2019;01;02;0
1478;1570141080;04;10;2019;01;18;0
1478;1570142040;04;10;2019;01;34;0
1478;1570143000;04;10;2019;01;50;0
1478;1570143960;04;10;2019;02;06;0
1478;1570144920;04;10;2019;02;22;0
1478;1570145880;04;10;2019;02;38;0
1478;1570146840;04;10;2019;02;54;0
1478;1570147800;04;10;2019;03;10;0
1478;1570148760;04;10;2019;03;26;0
1478;1570149720;04;10;2019;03;42;0
1478;1570150680;04;10;2019;03;58;0
1478;1570151640;04;10;2019;04;14;0
1478;1570152600;04;10;2019;04;30;0
1478;1570153560;04;10;2019;04;46;0
1478;1570154520;04;10;2019;05;02;0
1478;1570155480;04;10;2019;05;18;0
1478;1570156440;04;10;2019;05;34;0
1478;1570157400;04;10;2019;05;50;0
1478;1570158360;04;10;2019;06;06;0
1478;1570159320;04;10;2019;06;22;0
1478;1570160280;04;10;2019;06;38;0
1478;1570161240;04;10;2019;06;54;0
1478;1570162200;04;10;2019;07;10;0
1478;1570163160;04;10;2019;07;26;0
1478;1570164120;04;10;2019;07;42;0
1478;1570165080;04;10;2019;07;58;0
1478;1570166040;04;10;2019;08;14;2
1478;1570167000;04;10;2019;08;30;3
1478;1570167960;04;10;2019;08;46;3
1478;1570168920;04;10;2019;09;02;3
1478;1570169880;04;10;2019;09;18;3
1478;1570170840;04;10;2019;09;34;2
1478;1570171800;04;10;2019;09;50;3
1478;1570172760;04;10;2019;10;06;5
1478;1570173720;04;10;2019;10;22;4
1478;1570174680;04;10;2019;10;38;3
1478;1570175640;04;10;2019;10;54;4
1478;1570176600;04;10;2019;11;10;2
1478;1570177560;04;10;2019;11;26;4
1478;1570178520;04;10;2019;11;42;2
1478;1570179480;04;10;2019;11;58;4
1478;1570180440;04;10;2019;12;14;14
1478;1570181400;04;10;2019;12;30;23
1478;1570182360;04;10;2019;12;46;22
1478;1570183320;04;10;2019;13;02;25
1478;1570184280;04;10;2019;13;18;23
1478;1570185240;04;10;2019;13;34;23
1478;1570186200;04;10;2019;13;50;17
1478;1570187160;04;10;2019;14;06;11
1478;1570188120;04;10;2019;14;22;5
1478;1570189080;04;10;2019;14;38;2
1478;1570190040;04;10;2019;14;54;2
1478;1570191000;04;10;2019;15;10;2
1478;1570191960;04;10;2019;15;26;2
1478;1570192920;04;10;2019;15;42;2
1478;1570193880;04;10;2019;15;58;2
1478;1570194840;04;10;2019;16;14;2
1478;1570195800;04;10;2019;16;30;2
1478;1570196760;04;10;2019;16;46;2
1478;1570197720;04;10;2019;17;02;1
1478;1570198680;04;10;2019;17;18;2
1478;1570199640;04;10;2019;17;34;1
1478;1570200600;04;10;2019;17;50;1
1478;1570201560;04;10;2019;18;06;0
1478;1570202520;04;10;2019;18;22;1
1478;1570203480;04;10;2019;18;38;0
1478;1570204440;04;10;2019;18;54;0
1478;1570205400;04;10;2019;19;10;0
1478;1570206360;04;10;2019;19;26;0
1478;1570207320;04;10;2019;19;42;0
1478;1570208280;04;10;2019;19;58;0
1478;1570209240;04;10;2019;20;14;0
1478;1570210200;04;10;2019;20;30;0
1478;1570211160;04;10;2019;20;46;0
1478;1570212120;04;10;2019;21;02;0
1478;1570213080;04;10;2019;21;18;0
1478;1570214040;04;10;2019;21;34;0
1478;1570215000;04;10;2019;21;50;0
1478;1570215960;04;10;2019;22;06;0
1478;1570216920;04;10;2019;22;22;0
1478;1570217880;04;10;2019;22;38;0
1478;1570218840;04;10;2019;22;54;0
1478;1570219800;04;10;2019;23;10;0
1478;1570220760;04;10;2019;23;26;0
1478;1570221720;04;10;2019;23;42;0
1478;1570222680;04;10;2019;23;58;0
1478;1570223640;05;10;2019;00;14;0
1478;1570224600;05;10;2019;00;30;0
1478;1570225560;05;10;2019;00;46;0
1478;1570226520;05;10;2019;01;02;0
1478;1570227480;05;10;2019;01;18;0
1478;1570228440;05;10;2019;01;34;0
1478;1570229400;05;10;2019;01;50;0
1478;1570230360;05;10;2019;02;06;0
1478;1570231320;05;10;2019;02;22;0
1478;1570232280;05;10;2019;02;38;0
1478;1570233240;05;10;2019;02;54;0
1478;1570234200;05;10;2019;03;10;0
1478;1570235160;05;10;2019;03;26;0
1478;1570236120;05;10;2019;03;42;0
1478;1570237080;05;10;2019;03;58;0
1478;1570238040;05;10;2019;04;14;0
1478;1570239000;05;10;2019;04;30;0
1478;1570239960;05;10;2019;04;46;0
1478;1570240920;05;10;2019;05;02;0
1478;1570241880;05;10;2019;05;18;0
1478;1570242840;05;10;2019;05;34;0
1478;1570243800;05;10;2019;05;50;0
1478;1570244760;05;10;2019;06;06;0
1478;1570245720;05;10;2019;06;22;0
1478;1570246680;05;10;2019;06;38;0
1478;1570247640;05;10;2019;06;54;0
1478;1570248600;05;10;2019;07;10;0
1478;1570249560;05;10;2019;07;26;0
1478;1570250520;05;10;2019;07;42;0
1478;1570251480;05;10;2019;07;58;0
1478;1570252440;05;10;2019;08;14;2
1478;1570253400;05;10;2019;08;30;2
1478;1570254360;05;10;2019;08;46;2
1478;1570255320;05;10;2019;09;02;2
1478;1570256280;05;10;2019;09;18;1
1478;1570257240;05;10;2019;09;34;2
1478;1570258200;05;10;2019;09;50;2
1478;1570259160;05;10;2019;10;06;2
1478;1570260120;05;10;2019;10;22;2
1478;1570261080;05;10;2019;10;38;2
1478;1570262040;05;10;2019;10;54;2
1478;1570263000;05;10;2019;11;10;2
1478;1570263960;05;10;2019;11;26;2
1478;1570264920;05;10;2019;11;42;2
1478;1570265880;05;10;2019;11;58;2
1478;1570266840;05;10;2019;12;14;2
1478;1570267800;05;10;2019;12;30;2
1478;1570268760;05;10;2019;12;46;2
1478;1570269720;05;10;2019;13;02;2
1478;1570270680;05;10;2019;13;18;2
1478;1570271640;05;10;2019;13;34;2
1478;1570272600;05;10;2019;13;50;2
1478;1570273560;05;10;2019;14;06;2
1478;1570274520;05;10;2019;14;22;2
1478;1570275480;05;10;2019;14;38;2
1478;1570276440;05;10;2019;14;54;2
1478;1570277400;05;10;2019;15;10;2
1478;1570278360;05;10;2019;15;26;2
1478;1570279320;05;10;2019;15;42;2
1478;1570280280;05;10;2019;15;58;2
1478;1570281240;05;10;2019;16;14;2
1478;1570282200;05;10;2019;16;30;2
1478;1570283160;05;10;2019;16;46;3
1478;1570284120;05;10;2019;17;02;2
1478;1570285080;05;10;2019;17;18;2
1478;1570286040;05;10;2019;17;34;2
1478;1570287000;05;10;2019;17;50;2
1478;1570287960;05;10;2019;18;06;1
1478;1570288920;05;10;2019;18;22;1
1478;1570289880;05;10;2019;18;38;1
1478;1570290840;05;10;2019;18;54;0
1478;1570291800;05;10;2019;19;10;0
1478;1570292760;05;10;2019;19;26;0
1478;1570293720;05;10;2019;19;42;0
1478;1570294680;05;10;2019;19;58;0
1478;1570295640;05;10;2019;20;14;0
1478;1570296600;05;10;2019;20;30;0
1478;1570297560;05;10;2019;20;46;0
1478;1570298520;05;10;2019;21;02;0
1478;1570299480;05;10;2019;21;18;0
1478;1570300440;05;10;2019;21;34;0
1478;1570301400;05;10;2019;21;50;0
1478;1570302360;05;10;2019;22;06;0
1478;1570303320;05;10;2019;22;22;0
1478;1570304280;05;10;2019;22;38;0
1478;1570305240;05;10;2019;22;54;0
1478;1570306200;05;10;2019;23;10;0
1478;1570307160;05;10;2019;23;26;0
1478;1570308120;05;10;2019;23;42;0
1478;1570309080;05;10;2019;23;58;0
1478;1570310040;06;10;2019;00;14;0
1478;1570311000;06;10;2019;00;30;0
1478;1570311960;06;10;2019;00;46;0
1478;1570312920;06;10;2019;01;02;0
1478;1570313880;06;10;2019;01;18;0
1478;1570314840;06;10;2019;01;34;0
1478;1570315800;06;10;2019;01;50;0
1478;1570316760;06;10;2019;02;06;0
1478;1570317720;06;10;2019;02;22;0
1478;1570318680;06;10;2019;02;38;0
1478;1570319640;06;10;2019;02;54;0
1478;1570320600;06;10;2019;03;10;0
1478;1570321560;06;10;2019;03;26;0
1478;1570322520;06;10;2019;03;42;0
1478;1570323480;06;10;2019;03;58;0
1478;1570324440;06;10;2019;04;14;0
1478;1570325400;06;10;2019;04;30;0
1478;1570326360;06;10;2019;04;46;0
1478;1570327320;06;10;2019;05;02;0
1478;1570328280;06;10;2019;05;18;0
1478;1570329240;06;10;2019;05;34;0
1478;1570330200;06;10;2019;05;50;0
1478;1570331160;06;10;2019;06;06;0
1478;1570332120;06;10;2019;06;22;0
1478;1570333080;06;10;2019;06;38;0
1478;1570334040;06;10;2019;06;54;0
1478;1570335000;06;10;2019;07;10;0
1478;1570335960;06;10;2019;07;26;0
1478;1570336920;06;10;2019;07;42;0
1478;1570337880;06;10;2019;07;58;0
1478;1570338840;06;10;2019;08;14;2
1478;1570339800;06;10;2019;08;30;2
1478;1570340760;06;10;2019;08;46;2
1478;1570341720;06;10;2019;09;02;2
1478;1570342680;06;10;2019;09;18;2
1478;1570343640;06;10;2019;09;34;2
1478;1570344600;06;10;2019;09;50;2
1478;1570345560;06;10;2019;10;06;2
1478;1570346520;06;10;2019;10;22;2
1478;1570347480;06;10;2019;10;38;2
1478;1570348440;06;10;2019;10;54;2
1478;1570349400;06;10;2019;11;10;2
1478;1570350360;06;10;2019;11;26;2
1478;1570351320;06;10;2019;11;42;2
1478;1570352280;06;10;2019;11;58;2
1478;1570353240;06;10;2019;12;14;3
1478;1570354200;06;10;2019;12;30;3
1478;1570355160;06;10;2019;12;46;2
1478;1570356120;06;10;2019;13;02;2
1478;1570357080;06;10;2019;13;18;2
1478;1570358040;06;10;2019;13;34;2
1478;1570359000;06;10;2019;13;50;2
1478;1570359960;06;10;2019;14;06;2
1478;1570360920;06;10;2019;14;22;2
1478;1570361880;06;10;2019;14;38;2
1478;1570362840;06;10;2019;14;54;2
1478;1570363800;06;10;2019;15;10;2
1478;1570364760;06;10;2019;15;26;2
1478;1570365720;06;10;2019;15;42;2
1478;1570366680;06;10;2019;15;58;2
1478;1570367640;06;10;2019;16;14;2
1478;1570368600;06;10;2019;16;30;2
1478;1570369560;06;10;2019;16;46;2
1478;1570370520;06;10;2019;17;02;2
1478;1570371480;06;10;2019;17;18;2
1478;1570372440;06;10;2019;17;34;1
1478;1570373400;06;10;2019;17;50;1
1478;1570374360;06;10;2019;18;06;1
1478;1570375320;06;10;2019;18;22;0
1478;1570376280;06;10;2019;18;38;0
1478;1570377240;06;10;2019;18;54;0
1478;1570378200;06;10;2019;19;10;0
1478;1570379160;06;10;2019;19;26;0
1478;1570380120;06;10;2019;19;42;0
1478;1570381080;06;10;2019;19;58;0
1478;1570382040;06;10;2019;20;14;0
1478;1570383000;06;10;2019;20;30;0
1478;1570383960;06;10;2019;20;46;0
1478;1570384920;06;10;2019;21;02;0
1478;1570385880;06;10;2019;21;18;0
1478;1570386840;06;10;2019;21;34;0
1478;1570387800;06;10;2019;21;50;0
1478;1570388760;06;10;2019;22;06;0
1478;1570389720;06;10;2019;22;22;0
1478;1570390680;06;10;2019;22;38;0
1478;1570391640;06;10;2019;22;54;0
1478;1570392600;06;10;2019;23;10;0
1478;1570393560;06;10;2019;23;26;0
1478;1570394520;06;10;2019;23;42;0
1478;1570395480;06;10;2019;23;58;0
1478;1570396440;07;10;2019;00;14;0
1478;1570397400;07;10;2019;00;30;0
1478;1570398360;07;10;2019;00;46;0
1478;1570399320;07;10;2019;01;02;0
1478;1570400280;07;10;2019;01;18;0
1478;1570401240;07;10;2019;01;34;0
1478;1570402200;07;10;2019;01;50;0
1478;1570403160;07;10;2019;02;06;0
1478;1570404120;07;10;2019;02;22;0
1478;1570405080;07;10;2019;02;38;0
1478;1570406040;07;10;2019;02;54;0
1478;1570407000;07;10;2019;03;10;0
1478;1570407960;07;10;2019;03;26;0
1478;1570408920;07;10;2019;03;42;0
1478;1570409880;07;10;2019;03;58;0
1478;1570410840;07;10;2019;04;14;0
1478;1570411800;07;10;2019;04;30;0
1478;1570412760;07;10;2019;04;46;0
1478;1570413720;07;10;2019;05;02;0
1478;1570414680;07;10;2019;05;18;0
1478;1570415640;07;10;2019;05;34;0
1478;1570416600;07;10;2019;05;50;0
1478;1570417560;07;10;2019;06;06;0
1478;1570418520;07;10;2019;06;22;0
1478;1570419480;07;10;2019;06;38;0
1478;1570420440;07;10;2019;06;54;0
1478;1570421400;07;10;2019;07;10;0
1478;1570422360;07;10;2019;07;26;0
1478;1570423320;07;10;2019;07;42;0
1478;1570424280;07;10;2019;07;58;0
1478;1570425240;07;10;2019;08;14;2
1478;1570426200;07;10;2019;08;30;2
1478;1570427160;07;10;2019;08;46;2
1478;1570428120;07;10;2019;09;02;2
1478;1570429080;07;10;2019;09;18;2
1478;1570430040;07;10;2019;09;34;2
1478;1570431000;07;10;2019;09;50;2
1478;1570431960;07;10;2019;10;06;2
1478;1570432920;07;10;2019;10;22;2
1478;1570433880;07;10;2019;10;38;2
1478;1570434840;07;10;2019;10;54;2
1478;1570435800;07;10;2019;11;10;2
1478;1570436760;07;10;2019;11;26;2
1478;1570437720;07;10;2019;11;42;2
1478;1570438680;07;10;2019;11;58;2
1478;1570439640;07;10;2019;12;14;2
1478;1570440600;07;10;2019;12;30;2
1478;1570441560;07;10;2019;12;46;2
1478;1570442520;07;10;2019;13;02;2
1478;1570443480;07;10;2019;13;18;2
1478;1570444440;07;10;2019;13;34;2
1478;1570445400;07;10;2019;13;50;2
1478;1570446360;07;10;2019;14;06;2
1478;1570447320;07;10;2019;14;22;2
1478;1570448280;07;10;2019;14;38;2
1478;1570449240;07;10;2019;14;54;2
1478;1570450200;07;10;2019;15;10;2
1478;1570451160;07;10;2019;15;26;2
1478;1570452120;07;10;2019;15;42;2
1478;1570453080;07;10;2019;15;58;2
1478;1570454040;07;10;2019;16;14;2
1478;1570455000;07;10;2019;16;30;2
1478;1570455960;07;10;2019;16;46;1
1478;1570456920;07;10;2019;17;02;2
1478;1570457880;07;10;2019;17;18;2
1478;1570458840;07;10;2019;17;34;2
1478;1570459800;07;10;2019;17;50;1
1478;1570460760;07;10;2019;18;06;0
1478;1570461720;07;10;2019;18;22;0
1478;1570462680;07;10;2019;18;38;0
1478;1570463640;07;10;2019;18;54;0
1478;1570464600;07;10;2019;19;10;0
1478;1570465560;07;10;2019;19;26;0
1478;1570466520;07;10;2019;19;42;0
1478;1570467480;07;10;2019;19;58;0
1478;1570468440;07;10;2019;20;14;0
1478;1570469400;07;10;2019;20;30;0
1478;1570470360;07;10;2019;20;46;0
1478;1570471320;07;10;2019;21;02;0
1478;1570472280;07;10;2019;21;18;0
1478;1570473240;07;10;2019;21;34;0
1478;1570474200;07;10;2019;21;50;0
1478;1570475160;07;10;2019;22;06;0
1478;1570476120;07;10;2019;22;22;0
1478;1570477080;07;10;2019;22;38;0
1478;1570478040;07;10;2019;22;54;0
1478;1570479000;07;10;2019;23;10;0
1478;1570479960;07;10;2019;23;26;0
1478;1570480920;07;10;2019;23;42;0
1478;1570481880;07;10;2019;23;58;0
1478;1570482840;08;10;2019;00;14;0
1478;1570483800;08;10;2019;00;30;0
1478;1570484760;08;10;2019;00;46;0
1478;1570485720;08;10;2019;01;02;0
1478;1570486680;08;10;2019;01;18;0
1478;1570487640;08;10;2019;01;34;0
1478;1570488600;08;10;2019;01;50;0
1478;1570489560;08;10;2019;02;06;0
1478;1570490520;08;10;2019;02;22;0
1478;1570491480;08;10;2019;02;38;0
1478;1570492440;08;10;2019;02;54;0
1478;1570493400;08;10;2019;03;10;0
1478;1570494360;08;10;2019;03;26;0
1478;1570495320;08;10;2019;03;42;0
1478;1570496280;08;10;2019;03;58;0
1478;1570497240;08;10;2019;04;14;0
1478;1570498200;08;10;2019;04;30;0
1478;1570499160;08;10;2019;04;46;0
1478;1570500120;08;10;2019;05;02;0
1478;1570501080;08;10;2019;05;18;0
1478;1570502040;08;10;2019;05;34;0
1478;1570503000;08;10;2019;05;50;0
1478;1570503960;08;10;2019;06;06;0
1478;1570504920;08;10;2019;06;22;0
1478;1570505880;08;10;2019;06;38;0
1478;1570506840;08;10;2019;06;54;0
1478;1570507800;08;10;2019;07;10;0
1478;1570508760;08;10;2019;07;26;0
1478;1570509720;08;10;2019;07;42;0
1478;1570510680;08;10;2019;07;58;0
1478;1570511640;08;10;2019;08;14;2
1478;1570512600;08;10;2019;08;30;4
1478;1570513560;08;10;2019;08;46;4
1478;1570514520;08;10;2019;09;02;5
1478;1570515480;08;10;2019;09;18;6
1478;1570516440;08;10;2019;09;34;6
1478;1570517400;08;10;2019;09;50;4
1478;1570518360;08;10;2019;10;06;5
1478;1570519320;08;10;2019;10;22;4
1478;1570520280;08;10;2019;10;38;4
1478;1570521240;08;10;2019;10;54;4
1478;1570522200;08;10;2019;11;10;2
1478;1570523160;08;10;2019;11;26;2
1478;1570524120;08;10;2019;11;42;1
1478;1570525080;08;10;2019;11;58;2
1478;1570526040;08;10;2019;12;14;6
1478;1570527000;08;10;2019;12;30;14
1478;1570527960;08;10;2019;12;46;8
1478;1570528920;08;10;2019;13;02;8
1478;1570529880;08;10;2019;13;18;8
1478;1570530840;08;10;2019;13;34;2
1478;1570531800;08;10;2019;13;50;2
1478;1570532760;08;10;2019;14;06;2
1478;1570533720;08;10;2019;14;22;2
1478;1570534680;08;10;2019;14;38;2
1478;1570535640;08;10;2019;14;54;1
1478;1570536600;08;10;2019;15;10;1
1478;1570537560;08;10;2019;15;26;2
1478;1570538520;08;10;2019;15;42;2
1478;1570539480;08;10;2019;15;58;4
1478;1570540440;08;10;2019;16;14;7
1478;1570541400;08;10;2019;16;30;13
1478;1570542360;08;10;2019;16;46;12
1478;1570543320;08;10;2019;17;02;10
1478;1570544280;08;10;2019;17;18;12
1478;1570545240;08;10;2019;17;34;10
1478;1570546200;08;10;2019;17;50;12
1478;1570547160;08;10;2019;18;06;5
1478;1570548120;08;10;2019;18;22;1
1478;1570549080;08;10;2019;18;38;0
1478;1570550040;08;10;2019;18;54;0
1478;1570551000;08;10;2019;19;10;0
1478;1570551960;08;10;2019;19;26;0
1478;1570552920;08;10;2019;19;42;0
1478;1570553880;08;10;2019;19;58;0
1478;1570554840;08;10;2019;20;14;0
1478;1570555800;08;10;2019;20;30;0
1478;1570556760;08;10;2019;20;46;0
1478;1570557720;08;10;2019;21;02;0
1478;1570558680;08;10;2019;21;18;0
1478;1570559640;08;10;2019;21;34;0
1478;1570560600;08;10;2019;21;50;0
1478;1570561560;08;10;2019;22;06;0
1478;1570562520;08;10;2019;22;22;0
1478;1570563480;08;10;2019;22;38;0
1478;1570564440;08;10;2019;22;54;0
1478;1570565400;08;10;2019;23;10;0
1478;1570566360;08;10;2019;23;26;0
1478;1570567320;08;10;2019;23;42;0
1478;1570568280;08;10;2019;23;58;0
1478;1570569240;09;10;2019;00;14;0
1478;1570570200;09;10;2019;00;30;0
1478;1570571160;09;10;2019;00;46;0
1478;1570572120;09;10;2019;01;02;0
1478;1570573080;09;10;2019;01;18;0
1478;1570574040;09;10;2019;01;34;0
1478;1570575000;09;10;2019;01;50;0
1478;1570575960;09;10;2019;02;06;0
1478;1570576920;09;10;2019;02;22;0
1478;1570577880;09;10;2019;02;38;0
1478;1570578840;09;10;2019;02;54;0
1478;1570579800;09;10;2019;03;10;0
1478;1570580760;09;10;2019;03;26;0
1478;1570581720;09;10;2019;03;42;0
1478;1570582680;09;10;2019;03;58;0
1478;1570583640;09;10;2019;04;14;0
1478;1570584600;09;10;2019;04;30;0
1478;1570585560;09;10;2019;04;46;0
1478;1570586520;09;10;2019;05;02;0
1478;1570587480;09;10;2019;05;18;0
1478;1570588440;09;10;2019;05;34;0
1478;1570589400;09;10;2019;05;50;0
1478;1570590360;09;10;2019;06;06;0
1478;1570591320;09;10;2019;06;22;0
1478;1570592280;09;10;2019;06;38;0
1478;1570593240;09;10;2019;06;54;0
1478;1570594200;09;10;2019;07;10;0
1478;1570595160;09;10;2019;07;26;0
1478;1570596120;09;10;2019;07;42;0
1478;1570597080;09;10;2019;07;58;0
1478;1570598040;09;10;2019;08;14;2
1478;1570599000;09;10;2019;08;30;2
1478;1570599960;09;10;2019;08;46;2
1478;1570600920;09;10;2019;09;02;2
1478;1570601880;09;10;2019;09;18;2
1478;1570602840;09;10;2019;09;34;2
1478;1570603800;09;10;2019;09;50;6
1478;1570604760;09;10;2019;10;06;7
1478;1570605720;09;10;2019;10;22;10
1478;1570606680;09;10;2019;10;38;12
1478;1570607640;09;10;2019;10;54;14
1478;1570608600;09;10;2019;11;10;14
1478;1570609560;09;10;2019;11;26;12
1478;1570610520;09;10;2019;11;42;6
1478;1570611480;09;10;2019;11;58;2
1478;1570612440;09;10;2019;12;14;2
1478;1570613400;09;10;2019;12;30;2
1478;1570614360;09;10;2019;12;46;2
1478;1570615320;09;10;2019;13;02;2
1478;1570616280;09;10;2019;13;18;2
1478;1570617240;09;10;2019;13;34;3
1478;1570618200;09;10;2019;13;50;2
1478;1570619160;09;10;2019;14;06;2
1478;1570620120;09;10;2019;14;22;5
1478;1570621080;09;10;2019;14;38;8
1478;1570622040;09;10;2019;14;54;5
1478;1570623000;09;10;2019;15;10;8
1478;1570623960;09;10;2019;15;26;9
1478;1570624920;09;10;2019;15;42;9
1478;1570625880;09;10;2019;15;58;14
1478;1570626840;09;10;2019;16;14;22
1478;1570627800;09;10;2019;16;30;26
1478;1570628760;09;10;2019;16;46;26
1478;1570629720;09;10;2019;17;02;24
1478;1570630680;09;10;2019;17;18;25
1478;1570631640;09;10;2019;17;34;23
1478;1570632600;09;10;2019;17;50;17
1478;1570633560;09;10;2019;18;06;8
1478;1570634520;09;10;2019;18;22;6
1478;1570635480;09;10;2019;18;38;6
1478;1570636440;09;10;2019;18;54;5
1478;1570637400;09;10;2019;19;10;0
1478;1570638360;09;10;2019;19;26;0
1478;1570639320;09;10;2019;19;42;0
1478;1570640280;09;10;2019;19;58;2
1478;1570641240;09;10;2019;20;14;1
1478;1570642200;09;10;2019;20;30;0
1478;1570643160;09;10;2019;20;46;0
1478;1570644120;09;10;2019;21;02;0
1478;1570645080;09;10;2019;21;18;0
1478;1570646040;09;10;2019;21;34;0
1478;1570647000;09;10;2019;21;50;0
1478;1570647960;09;10;2019;22;06;0
1478;1570648920;09;10;2019;22;22;0
1478;1570649880;09;10;2019;22;38;0
1478;1570650840;09;10;2019;22;54;0
1478;1570651800;09;10;2019;23;10;0
1478;1570652760;09;10;2019;23;26;0
1478;1570653720;09;10;2019;23;42;0
1478;1570654680;09;10;2019;23;58;0
1478;1570655640;10;10;2019;00;14;0
1478;1570656600;10;10;2019;00;30;0
1478;1570657560;10;10;2019;00;46;0
1478;1570658520;10;10;2019;01;02;0
1478;1570659480;10;10;2019;01;18;0
1478;1570660440;10;10;2019;01;34;0
1478;1570661400;10;10;2019;01;50;0
1478;1570662360;10;10;2019;02;06;0
1478;1570663320;10;10;2019;02;22;0
1478;1570664280;10;10;2019;02;38;0
1478;1570665240;10;10;2019;02;54;0
1478;1570666200;10;10;2019;03;10;0
1478;1570667160;10;10;2019;03;26;0
1478;1570668120;10;10;2019;03;42;0
1478;1570669080;10;10;2019;03;58;0
1478;1570670040;10;10;2019;04;14;0
1478;1570671000;10;10;2019;04;30;0
1478;1570671960;10;10;2019;04;46;0
1478;1570672920;10;10;2019;05;02;0
1478;1570673880;10;10;2019;05;18;0
1478;1570674840;10;10;2019;05;34;0
1478;1570675800;10;10;2019;05;50;0
1478;1570676760;10;10;2019;06;06;0
1478;1570677720;10;10;2019;06;22;0
1478;1570678680;10;10;2019;06;38;0
1478;1570679640;10;10;2019;06;54;0
1478;1570680600;10;10;2019;07;10;0
1478;1570681560;10;10;2019;07;26;0
1478;1570682520;10;10;2019;07;42;0
1478;1570683480;10;10;2019;07;58;0
1478;1570684440;10;10;2019;08;14;1
1478;1570685400;10;10;2019;08;30;2
1478;1570686360;10;10;2019;08;46;3
1478;1570687320;10;10;2019;09;02;3
1478;1570688280;10;10;2019;09;18;4
1478;1570689240;10;10;2019;09;34;3
1478;1570690200;10;10;2019;09;50;3
1478;1570691160;10;10;2019;10;06;8
1478;1570692120;10;10;2019;10;22;12
1478;1570693080;10;10;2019;10;38;12
1478;1570694040;10;10;2019;10;54;13
1478;1570695000;10;10;2019;11;10;14
1478;1570695960;10;10;2019;11;26;11
1478;1570696920;10;10;2019;11;42;9
